D:\python project\autonomous smart ambulance\DataCollected/IMG22\Image_1683151956613375.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG22\Image_1683151956731726.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG22\Image_1683151956754916.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG22\Image_1683151956776018.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG22\Image_1683151956792925.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG22\Image_1683151956838389.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG22\Image_1683151956853821.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG22\Image_1683151956867533.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG22\Image_1683151956963935.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG22\Image_1683151956986481.jpg,0.5
