D:\python project\autonomous smart ambulance\DataCollected/IMG23\Image_1683151967671997.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG23\Image_1683151967786275.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG23\Image_1683151967810601.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG23\Image_168315196783449.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG23\Image_1683151967854015.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG23\Image_1683151967894799.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG23\Image_1683151967914314.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG23\Image_1683151967930682.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG23\Image_1683151968026982.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG23\Image_1683151968051712.jpg,0.5
