D:\python project\autonomous smart ambulance\DataCollected/IMG29\Image_1683152017123753.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG29\Image_1683152017250142.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG29\Image_1683152017338726.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG29\Image_1683152017359703.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG29\Image_1683152017378058.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG29\Image_1683152017463579.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG29\Image_1683152017478737.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG29\Image_1683152017493565.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG29\Image_1683152017509426.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG29\Image_1683152017575538.jpg,0.5
