D:\python project\autonomous smart ambulance\DataCollected/IMG13\Image_1683151610532141.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG13\Image_1683151610651834.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG13\Image_1683151610675088.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG13\Image_1683151610698523.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG13\Image_1683151610718128.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG13\Image_1683151610753915.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG13\Image_1683151610770127.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG13\Image_16831516107839.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG13\Image_1683151610880913.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG13\Image_168315161090593.jpg,0.5
