D:\python project\autonomous smart ambulance\DataCollected/IMG30\Image_1683152022359866.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG30\Image_1683152022476827.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG30\Image_168315202250139.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG30\Image_1683152022523569.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG30\Image_1683152022541857.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG30\Image_168315202258111.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG30\Image_1683152022600608.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG30\Image_1683152022617219.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG30\Image_1683152022707269.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG30\Image_1683152022721166.jpg,0.5
