D:\python project\autonomous smart ambulance\DataCollected/IMG27\Image_168315199917796.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG27\Image_1683151999295035.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG27\Image_1683151999317532.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG27\Image_168315199933601.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG27\Image_1683151999351897.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG27\Image_1683151999400583.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG27\Image_1683151999419145.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG27\Image_1683151999434585.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG27\Image_1683151999528181.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG27\Image_168315199955298.jpg,0.5
