D:\python project\autonomous smart ambulance\DataCollected/IMG4\Image_1683151371989597.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG4\Image_1683151372111623.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG4\Image_1683151372140506.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG4\Image_1683151372221742.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG4\Image_1683151372237548.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG4\Image_1683151372257215.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG4\Image_1683151372334407.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG4\Image_1683151372359213.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG4\Image_1683151372381386.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG4\Image_1683151372413104.jpg,0.5
