D:\python project\autonomous smart ambulance\DataCollected/IMG18\Image_1683151652589012.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG18\Image_1683151652698431.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG18\Image_1683151652723177.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG18\Image_1683151652747444.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG18\Image_1683151652815369.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG18\Image_1683151652829086.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG18\Image_1683151652845689.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG18\Image_1683151652862317.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG18\Image_168315165292492.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG18\Image_1683151652949015.jpg,0.5
