D:\python project\autonomous smart ambulance\DataCollected/IMG3\Image_1683151357206952.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG3\Image_168315135732193.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG3\Image_1683151357357704.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG3\Image_168315135738496.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG3\Image_1683151357425775.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG3\Image_1683151357444712.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG3\Image_1683151357461272.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG3\Image_1683151357478132.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG3\Image_1683151357533953.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG3\Image_1683151357550662.jpg,0.5
