D:\python project\autonomous smart ambulance\DataCollected/IMG25\Image_1683151988120718.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG25\Image_1683151988231341.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG25\Image_1683151988263243.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG25\Image_1683151988299889.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG25\Image_1683151988316408.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG25\Image_1683151988340443.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG25\Image_1683151988356811.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG25\Image_1683151988371452.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG25\Image_1683151988464904.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG25\Image_1683151988490644.jpg,0.5
