D:\python project\autonomous smart ambulance\DataCollected/IMG21\Image_1683151946889246.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG21\Image_168315194699915.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG21\Image_1683151947024951.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG21\Image_1683151947046672.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG21\Image_1683151947113852.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG21\Image_1683151947129656.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG21\Image_1683151947145233.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG21\Image_1683151947159173.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG21\Image_1683151947224775.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG21\Image_1683151947239626.jpg,0.5
