D:\python project\autonomous smart ambulance\DataCollected/IMG6\Image_1683151397698204.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG6\Image_1683151397807665.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG6\Image_1683151397836043.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG6\Image_168315139786184.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG6\Image_1683151397915835.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG6\Image_1683151397933217.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG6\Image_1683151397949587.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG6\Image_1683151397965547.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG6\Image_1683151398025367.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG6\Image_1683151398040792.jpg,0.5
