D:\python project\autonomous smart ambulance\DataCollected/IMG19\Image_1683151925622123.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG19\Image_1683151925719359.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG19\Image_1683151925745158.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG19\Image_1683151925767706.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG19\Image_1683151925841747.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG19\Image_1683151925864757.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG19\Image_1683151925882783.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG19\Image_1683151925900793.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG19\Image_1683151925952149.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG19\Image_1683151925967132.jpg,0.5
