D:\python project\autonomous smart ambulance\DataCollected/IMG12\Image_1683151562883723.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG12\Image_1683151562990391.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG12\Image_16831515630154.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG12\Image_1683151563035282.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG12\Image_1683151563051046.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG12\Image_1683151563068889.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG12\Image_1683151563085516.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG12\Image_1683151563109875.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG12\Image_1683151563126865.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG12\Image_1683151563156335.jpg,0.5
