D:\python project\autonomous smart ambulance\DataCollected/IMG15\Image_168315162726235.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG15\Image_1683151627617526.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG15\Image_1683151627643384.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG15\Image_1683151627724629.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG15\Image_1683151627741153.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG15\Image_1683151627757114.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG15\Image_1683151627836884.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG15\Image_1683151627852427.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG15\Image_16831516278672.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG15\Image_1683151627881503.jpg,0.5
