D:\python project\autonomous smart ambulance\DataCollected/IMG20\Image_168315193274936.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG20\Image_1683151932852385.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG20\Image_1683151932876786.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG20\Image_1683151932901831.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG20\Image_1683151932971877.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG20\Image_1683151932995309.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG20\Image_168315193301869.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG20\Image_1683151933041558.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG20\Image_168315193308201.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG20\Image_1683151933104159.jpg,0.5
