D:\python project\autonomous smart ambulance\DataCollected/IMG17\Image_1683151649023749.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG17\Image_1683151649153245.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG17\Image_1683151649186665.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG17\Image_1683151649212869.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG17\Image_1683151649236174.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG17\Image_1683151649251486.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG17\Image_1683151649279871.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG17\Image_168315164930141.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG17\Image_1683151649344382.jpg,0.5
D:\python project\autonomous smart ambulance\DataCollected/IMG17\Image_1683151649360753.jpg,0.5
